nu,n,D,test_mse,interval
2.5,500,352,0.12919679284095764,1.6454341411590576
2.5,500,384,0.1606576293706894,1.8426263332366943
2.5,500,416,0.17664764821529388,1.6178584098815918
2.5,500,448,0.15102247893810272,1.8020379543304443
2.5,500,480,0.14051859080791473,1.6512558460235596
2.5,500,512,0.1377100795507431,1.5880910158157349
2.5,1000,32,0.10697001218795776,1.2327685356140137
2.5,1000,64,0.10832986235618591,1.332423448562622
2.5,1000,96,0.10323751717805862,1.3011631965637207
2.5,1000,128,0.09065179526805878,1.3098187446594238
2.5,1000,160,0.0960906594991684,1.400435447692871
2.5,1000,192,0.07853730022907257,1.3189411163330078
2.5,1000,224,0.08666931092739105,1.252820611000061
2.5,1000,256,0.12041203677654266,1.4801583290100098
2.5,1000,288,0.08223480731248856,1.2264984846115112
2.5,1000,320,0.09582656621932983,1.1796327829360962
2.5,1000,352,0.08172276616096497,1.2215118408203125
2.5,1000,384,0.1020355075597763,1.3464252948760986
2.5,1000,416,0.09818407893180847,1.260557770729065
2.5,1000,448,0.07714524865150452,1.1145579814910889
2.5,1000,480,0.07477433979511261,1.110804557800293
2.5,1000,512,0.06733420491218567,1.167160153388977
2.5,2000,32,0.0937892496585846,1.2706856727600098
2.5,2000,64,0.09369605779647827,1.3962020874023438
2.5,2000,96,0.05569541081786156,0.9405951499938965
2.5,2000,128,0.07170549035072327,1.1218838691711426
2.5,2000,160,0.06695909053087234,1.1134085655212402
2.5,2000,192,0.06232263892889023,1.074497103691101
2.5,2000,224,0.0651058480143547,0.9715824127197266
2.5,2000,256,0.07004167139530182,1.1232103109359741
2.5,2000,288,0.0543614886701107,1.0191658735275269
2.5,2000,320,0.04789012297987938,0.9300071001052856
2.5,2000,352,0.06051302328705788,1.0299052000045776
2.5,2000,384,0.05632990971207619,0.9968767166137695
2.5,2000,416,0.06889073550701141,1.0997437238693237
2.5,2000,448,0.046759624034166336,0.8751177787780762
2.5,2000,480,0.06148388981819153,0.9565754532814026
2.5,2000,512,0.05345594882965088,1.0566205978393555
2.5,4000,32,0.07734967023134232,1.1726021766662598
2.5,4000,64,0.06302109360694885,1.1450737714767456
2.5,4000,96,0.04519960284233093,0.8632044792175293
2.5,4000,128,0.05153852701187134,0.9796802997589111
2.5,4000,160,0.0421631895005703,0.9189658164978027
2.5,4000,192,0.0393950492143631,0.8971126079559326
2.5,4000,224,0.045388881117105484,0.9082131385803223
2.5,4000,256,0.04581691697239876,0.9674071073532104
2.5,4000,288,0.05275946110486984,0.947698712348938
2.5,4000,320,0.04942375048995018,0.9116387367248535
2.5,4000,352,0.033165786415338516,0.824376106262207
2.5,4000,384,0.04884064197540283,0.8830257058143616
2.5,4000,416,0.051559921354055405,0.9294829964637756
2.5,4000,448,0.030905788764357567,0.7803808450698853
2.5,4000,480,0.036741357296705246,0.8463111519813538
2.5,4000,512,0.035429686307907104,0.8319867849349976
2.5,6000,32,0.08466766029596329,1.268644094467163
2.5,6000,64,0.06330651789903641,1.1341053247451782
2.5,6000,96,0.06960646063089371,1.0991675853729248
2.5,6000,128,0.04599028080701828,0.91257643699646
2.5,6000,160,0.05686381459236145,1.2013752460479736
2.5,6000,192,0.046076301485300064,1.00846266746521
2.5,6000,224,0.04984969645738602,0.9123734831809998
2.5,6000,256,0.040358006954193115,0.9422513246536255
2.5,6000,288,0.04080662503838539,0.8546814322471619
2.5,6000,320,0.03593548759818077,0.8591704368591309
2.5,6000,352,0.03651990368962288,0.8358141183853149
2.5,6000,384,0.04294846951961517,0.8962419629096985
2.5,6000,416,0.050842300057411194,0.9597527384757996
2.5,6000,448,0.029134754091501236,0.7643865346908569
2.5,6000,480,0.03743887320160866,0.8242349028587341
2.5,6000,512,0.03516595438122749,0.8902130722999573
2.5,8000,32,0.08390919864177704,1.100048542022705
2.5,8000,64,0.04543837532401085,0.9325978755950928
2.5,8000,96,0.050927095115184784,0.907498300075531
2.5,8000,128,0.039895329624414444,0.851578950881958
2.5,8000,160,0.040601905435323715,0.8458436727523804
2.5,8000,192,0.032406073063611984,0.778817892074585
2.5,8000,224,0.04007894918322563,0.8456377983093262
2.5,8000,256,0.039913102984428406,0.8190580606460571
2.5,8000,288,0.04989589378237724,1.0058165788650513
2.5,8000,320,0.04192306101322174,0.8179123401641846
2.5,8000,352,0.03881963714957237,0.8489571809768677
2.5,8000,384,0.03583770617842674,0.7934141159057617
2.5,8000,416,0.038473550230264664,0.8291337490081787
2.5,8000,448,0.03314998373389244,0.7749624252319336
2.5,8000,480,0.03225945308804512,0.7551704049110413
2.5,8000,512,0.02650497294962406,0.723107099533081
